Album,Name,Artists,Remixers,Genre,Bpm,Key,Length,Catalog 
"Ilija Djokovic, Ferhat Albayrak, Loco & Jam, Christian Smith, 2pole - Rockets // Launch 02",South Side(Original Mix),"RobertJunior,TonyDiAngelis",,Techno,125,G min,5:49,TR279
Mattia Saviolo - Feralgo EP,Feralgo(Original Mix),MattiaSaviolo,,Techno,125,E♭ min,6:25,TR278
Mattia Saviolo - Feralgo EP,Away With You(Original Mix),MattiaSaviolo,,Techno,125,G min,7:47,TR278
Mattia Saviolo - Feralgo EP,Green Sunset(Original Mix),MattiaSaviolo,,Techno,125,B maj,7:11,TR278
Mattia Saviolo - Feralgo EP,Residual Image(Original Mix),MattiaSaviolo,,Techno,126,G♭ maj,6:06,TR278
"2pole, Colectivo Triangular - ATOM EP",Atom(Original Mix),2pole,,Techno,128,G min,6:38,TR277
"2pole, Colectivo Triangular - ATOM EP",Magnum(Original Mix),2pole,,Techno,129,G♭ maj,6:35,TR277
"2pole, Colectivo Triangular - ATOM EP",Epica(Original Mix),"2pole,ColectivoTriangular",,MelodicHouse&Techno,129,D♭ maj,9:00,TR277
"2pole, Colectivo Triangular - ATOM EP",Circuit(Original Mix),2pole,,MelodicHouse&Techno,125,E maj,7:02,TR277
Mladen Tomic - Gate EP,Gate(Original Mix),MladenTomic,,Techno,126,G maj,7:22,TR276
Mladen Tomic - Gate EP,Reckless(Original Mix),MladenTomic,,Techno,125,G♭ min,7:40,TR276
Mladen Tomic - Gate EP,Haze(Original Mix),MladenTomic,,Techno,126,C maj,7:07,TR276
Mladen Tomic - Gate EP,Across The Line(Original Mix),MladenTomic,,Techno,125,A♭ min,7:10,TR276
"Christian Smith, John Selway - Count Zero EP (PART I)",Sprawl(Original Mix),"ChristianSmith,JohnSelway",,Techno,128,C min,7:15,TR275
"Christian Smith, John Selway - Count Zero EP (PART I)",Metamorphosis(Original Mix),"ChristianSmith,JohnSelway",,Techno,128,D min,7:41,TR275
"Christian Smith, John Selway - Count Zero EP (PART I)",Pattern Recognition(Original Mix),"ChristianSmith,JohnSelway",,Techno,128,F maj,6:26,TR275
Rob Hes - Clear Mind EP,Clear Mind(Original Mix),RobHes,,Techno,128,F min,7:45,TR274
Rob Hes - Clear Mind EP,Brute Sine(Original Mix),RobHes,,Minimal/DeepTech,127,B min,6:55,TR274
Rob Hes - Clear Mind EP,King Of The North(Original Mix),RobHes,,Techno,126,G♭ min,5:58,TR274
Rob Hes - Clear Mind EP,Role Model(Original Mix),RobHes,,Techno,126,D min,7:56,TR274
UMEK - Certain Trace EP,Certain Trace(Original Mix),UMEK,,Techno,128,G min,6:32,TR273
UMEK - Certain Trace EP,Deja Vu(Original Mix),UMEK,,Techno,80,G maj,7:18,TR273
Loco & Jam - Cluster Flux EP,Modulator(Original Mix),Loco&Jam,,Techno,127,F maj,6:44,TR272
Loco & Jam - Cluster Flux EP,Hold Me Down(Original Mix),Loco&Jam,,Techno,128,F min,6:26,TR272
Loco & Jam - Cluster Flux EP,Cluster Flux(Original Mix),Loco&Jam,,Techno,128,F maj,6:51,TR272
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",The Apex(Original Mix),JohannesHeil,,Techno,127,C maj,7:41,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",Milky Way(Original Mix),ChristianSmith,,ProgressiveHouse,98,D min,6:19,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",On Edge(Original Mix),Pig&Dan,,Techno,125,G maj,6:19,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",Lost(Original Mix),FrankBiazzi,,Techno,128,G♭ min,6:34,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",Girl(Original Mix),"HeikoLaux,DiegoHostettler",,Techno,127,F maj,7:30,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",Metanoia(Original Mix),EricSneo,,Techno,125,D♭ min,7:57,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",Tipping Point(3am Front Left Speaker Mix),Psycatron,,Techno,126,G min,9:58,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",Dorian Gray(Funk D'Void Remix),ChristianSmith,FunkD'Void,TechHouse,124,F maj,6:17,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",Origin(Original Mix),Dosem,,Techno,127,A min,6:40,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",Bataille(Original Mix),Noir,,Techno,126,E♭ maj,7:37,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",About The Beat(Original Mix),HarryRomero,,TechHouse,124,A♭ min,6:13,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",Surrender(3x303 Mix),"ChristianSmith,JohnSelway",,Techno,122,E♭ min,6:49,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",Basement(Original Mix),DiegoInfanzon,,Techno,125,A min,7:15,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",Out Of Step(Original Mix),EricSneo,,Techno,124,G min,6:57,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",The Comeback(Original Mix),JewelKid,,Techno,126,G maj,7:26,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",Delivery(Original Mix),ChristianSmith,,Techno,126,E maj,7:15,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",Castor(Original Mix),"Beckers,D-Nox,D-Nox&Beckers",,TechHouse,125,A min,8:09,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",Run White(Original Mix),MarcMarzenit,,Techno,123,F maj,7:20,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",Relentless(Original Mix),Pig&Dan,,Techno,126,G♭ min,8:55,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",We Bout To Bring It(Original Mix),RobMirage,,TechHouse,123,E♭ maj,7:56,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",Get It Done(Original Mix),ChristianSmith,,Techno,126,B maj,6:39,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",I Will Rise(Guy J Remix),"Beckers,D-Nox,D-Nox&Beckers",GuyJ,ProgressiveHouse,122,E♭ maj,7:38,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",Give It All(Original Mix),TheJunkies,,Techno,123,E min,6:06,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",Day One(Original Mix),ChristianSmith,,Techno,125,C maj,6:43,TR271
"Johannes Heil, Christian Smith, Pig&Dan, Frank Biazzi, Heiko Laux - Tronic Flashback",West Side(Christian Smith & Wehbba Remix),"Bushwacka!,JustBe","ChristianSmith,Wehbba",Techno,125,C min,7:18,TR271
Affkt - Red Crocanti EP,Red Crocanti(Original Mix),Affkt,,Techno,123,F maj,6:17,TR270
Affkt - Red Crocanti EP,Carraixet(Original Mix),Affkt,,Techno,123,F maj,7:21,TR270
Affkt - Red Crocanti EP,Rufian(Original Mix),Affkt,,ProgressiveHouse,125,D maj,7:12,TR270
"Sinisa Tamamovic, Christian Smith, Harry Romero, Matt Sassari, Gaston Zani - Rockets // Launch 01",Way Back(Original Mix),SinisaTamamovic,,Techno,125,G♭ min,6:40,TR269
"Sinisa Tamamovic, Christian Smith, Harry Romero, Matt Sassari, Gaston Zani - Rockets // Launch 01",Power Of Future(Original Mix),"ChristianSmith,HarryRomero",,Techno,126,G♭ maj,6:43,TR269
"Sinisa Tamamovic, Christian Smith, Harry Romero, Matt Sassari, Gaston Zani - Rockets // Launch 01",Bullet Load(Original Mix),"MattSassari,GastonZani",,Techno,126,C maj,6:24,TR269
"Sinisa Tamamovic, Christian Smith, Harry Romero, Matt Sassari, Gaston Zani - Rockets // Launch 01",Home(Original Mix),RobHes,,Techno,126,G maj,5:54,TR269
"Sinisa Tamamovic, Christian Smith, Harry Romero, Matt Sassari, Gaston Zani - Rockets // Launch 01",The Rat(Original Mix),Quivver,,ProgressiveHouse,123,E maj,7:38,TR269
"Sinisa Tamamovic, Christian Smith, Harry Romero, Matt Sassari, Gaston Zani - Rockets // Launch 01",Rainy Day(Original Mix),CrazySonic,,Techno,125,B♭ min,6:54,TR269
"Sinisa Tamamovic, Christian Smith, Harry Romero, Matt Sassari, Gaston Zani - Rockets // Launch 01",Could Noise(Original Mix),LucaGaeta,,Techno,128,G♭ min,7:00,TR269
Drunken Kong - Through The Gate EP,Through The Gate(Original Mix),DrunkenKong,,Techno,126,D maj,7:39,TR268
Drunken Kong - Through The Gate EP,Look Around(Original Mix),DrunkenKong,,Techno,125,E♭ maj,7:50,TR268
Drunken Kong - Through The Gate EP,You Would(Original Mix),DrunkenKong,,Techno,126,G min,7:51,TR268
"2pole, Colectivo Triangular - Hemera EP",Hyperion(Original Mix),2pole,,Techno,126,D min,8:04,TR267
"2pole, Colectivo Triangular - Hemera EP",Helium(Original Mix),"2pole,ColectivoTriangular",,ProgressiveHouse,127,D♭ maj,6:58,TR267
"2pole, Colectivo Triangular - Hemera EP",Hemera(Original Mix),2pole,,Techno,127,C min,6:11,TR267
"2pole, Colectivo Triangular - Hemera EP",Nemesis(Original Mix),2pole,,Techno,127,G min,6:44,TR267
Mario Ochoa - Aldebaran EP,Aldebaran(Original Mix),MarioOchoa,,Techno,124,B min,8:00,TR266
Mario Ochoa - Aldebaran EP,Altair(Original Mix),MarioOchoa,,Techno,124,A min,7:44,TR266
Mario Ochoa - Aldebaran EP,Canopus(Original Mix),MarioOchoa,,Techno,125,G min,7:40,TR266
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Transmit(Original Mix),LucaMarchese,,Techno,125,A min,6:43,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",On Acid(Original Mix),"DevidDega,TheSouthern",,Techno,124,G min,6:15,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Not Quite(Original Mix),ParideSaraceni,,Techno,124,G♭ maj,6:52,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Steam(Original Mix),"Dema,TheYellowHeads",,Techno,127,A♭ min,5:59,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Social Ritual(Original Mix),Weska,,Techno,125,E♭ min,7:29,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Hot Forest(Original Mix),MladenTomic,,Techno,124,F maj,7:45,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Leaving Orbit(Original Mix),Dosem,,Techno,124,B♭ min,6:50,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",The Signs Within(The Advent Remix Part3),DrunkenKong,TheAdvent,Techno,130,C min,6:24,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Make A Wish(Original Mix),AntonX,,Techno,126,E♭ maj,8:31,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Just Too Easy(Original Mix),DanielStefanik,,TechHouse,127,E♭ maj,6:04,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Habits(Original Mix),DJBoris,,Techno,126,E min,7:37,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Troja(Original Mix),2pole,,Techno,126,B min,7:45,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Sound Traveler(Original Mix),EricSneo,,Electronica/Downtempo,151,A min,14:18,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Les Mondes(Original Mix),LAAT,,Techno,125,G min,6:58,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Mauve(Original Mix),"Karotte,Kaiserdisco",,Techno,126,B maj,6:53,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Raindrops(Original Mix),Spartaque,,Techno,126,B♭ min,7:18,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Pursuer(Original Mix),UMEK,,Techno,127,F min,7:16,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Living In A Vacuum(Original Mix),"ChristianSmith,Wehbba",,Breaks,130,F maj,6:18,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Memories Of My Mind(Dub Mix),DiegoInfanzon,,TechHouse,124,E min,6:40,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Balance(Original Mix),HarryRomero,,TechHouse,124,A min,6:46,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Mutte(Original Mix),OscarL,,Techno,125,E♭ min,7:13,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Phantom(Original Mix),MattSassari,,Techno,126,E min,6:09,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Hybrid(Original Mix),RaffaeleRizzi,,Techno,127,G maj,6:19,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Utopia(Original Mix),"ChristianSmith,VictorRuiz",,Techno,128,G♭ min,6:46,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Instincts(Original Mix),DanielStefanik,,Techno,126,E min,7:10,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Turn Around(Original Mix),SinisaTamamovic,,Techno,125,C min,6:39,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Zissle(Original Mix),EricSneo,,Techno,126,B maj,7:48,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Fallout(Original Mix),PeterBailey,,Techno,125,G♭ min,7:35,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",The Solution(Spartaque Remix),RobHes,Spartaque,Techno,127,A maj,6:33,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Initiate Sequence(Julian Jeweil Remix),ChristianSmith,JulianJeweil,Techno,125,F maj,6:22,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Thunderstorm(Original Mix),CrazySonic,,Techno,128,E♭ min,7:30,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Hypnos(Original Mix),2pole,,Techno,126,A maj,7:06,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Stronger(Original Mix),AntonX,,TechHouse,124,E maj,6:46,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",What Is Sound?(Original Mix),Barbuto,,Techno,127,G♭ min,6:52,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Work That(Original Mix),DJBoris,,TechHouse,125,D♭ min,7:17,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Blast Off(Victor Ruiz Remix),ChristianSmith,VictorRuiz,Techno,126,D maj,8:55,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Factory(Original Mix),DiegoInfanzon,,ProgressiveHouse,124,C min,7:16,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Perfect Dominance(Original Mix),DrunkenKong,,Techno,126,E maj,7:25,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Chord Challenge(Ron Costa Remix),EricSneo,RonCosta,Techno,126,B♭ maj,6:09,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Input-Output(Drunken Kong Remix),ChristianSmith,DrunkenKong,Techno,125,A min,7:27,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",The Solution(Original Mix),RobHes,,Techno,125,E min,8:23,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Lomber(Original Mix),RonCosta,,Minimal/DeepTech,127,G maj,5:36,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Resistance(2pole Remix),EricSneo,2pole,Techno,126,E maj,6:56,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Transition(Original Mix),FrankBiazzi,,Techno,128,G min,6:44,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Jungle Life(Original Mix),"ChristianSmith,HarryRomero",,TechHouse,125,F maj,6:04,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Acheron(Original Mix),2pole,,Techno,126,G min,6:54,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Secret Garden(Rob Hes Remix),DrunkenKong,RobHes,Techno,126,G maj,5:58,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Four Full Moon Days(Original Mix),JamElMar,,Techno,126,G♭ min,7:29,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Hypnosis(Original Mix),Loco&Jam,,Techno,125,B maj,8:04,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Subzero(Kenny Glasgow Remix),ChristianSmith,KennyGlasgow,House,125,F maj,6:08,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Get Some(Original Mix),DJBoris,,Techno,126,G maj,7:56,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",As It(Original Mix),DrunkenKong,,TechHouse,124,A♭ min,7:32,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Just Born(Original Mix),EricSneo,,Electronica/Downtempo,126,D min,8:13,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Essential Elements(Original Mix),Filterheadz,,Techno,126,D min,6:28,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Cops Mood(Original Mix),MattSassari,,Techno,125,F min,6:35,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Inter Galaxy(2Pole Beatless Remix),ChristianSmith,2pole,Electronica/Downtempo,127,C maj,5:21,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Moon Lights(Original Mix),SinisaTamamovic,,ProgressiveHouse,125,C min,6:08,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Stealth Your Past(Original Mix),UMEK,,Techno,125,G maj,7:31,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Memories Of My Mind(Original Mix),DiegoInfanzon,,Techno,124,E min,7:42,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Power Of Future(Original Mix),"ChristianSmith,HarryRomero",,Techno,126,G♭ maj,6:43,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Inside Out(Loco & Jam Remix),"VictorRuiz,DrunkenKong",Loco&Jam,Techno,127,D maj,6:40,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Circus(Eric's Groovy Touch),EricSneo,,Techno,126,A♭ min,7:39,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Pandora(Original Mix),PabloSay,,Techno,123,E maj,7:28,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",My Moog(Original Mix),"RobHes,PatrikBerg",,Techno,123,G maj,5:59,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Explanation(Kaiserdisco Remix),ChristianSmith,Kaiserdisco,Techno,125,A min,7:15,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",City Nights(Original Mix),DrunkenKong,,Techno,126,E♭ min,7:09,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Brainwashed(Original Mix),EricSneo,,Techno,125,G min,8:53,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Hourncase(Original Mix),RonCosta,,Techno,126,D maj,5:42,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Ascension(Original Mix),"Spektre,LucaGaeta",,Techno,126,D maj,6:51,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Jackin(Original Mix),"ChristianSmith,JohnSelway",,Techno,128,E♭ min,5:52,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Elevate(Original Mix),"TonyDee,Marciano(italy)",,Techno,125,D min,6:47,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Shiki(Original Mix),"ChristianSmith,DrunkenKong",,Techno,125,A min,6:43,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Morning Sunrise(2pole Remix),EricSneo,2pole,ProgressiveHouse,128,A min,6:07,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Electric City(Original Mix),Frankyeffe,,Techno,125,C maj,7:29,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Subzero(Pig&Dan Remix),ChristianSmith,Pig&Dan,Techno,124,E♭ min,7:31,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",The Signs Within(The Advent Remix Part1),DrunkenKong,TheAdvent,Techno,130,G min,6:01,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Busy Man(Original Mix),EricSneo,,Techno,125,E min,7:17,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",The Signs Within(The Advent Remix Part2),DrunkenKong,TheAdvent,Techno,130,D min,6:09,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Balance(Wehbba Remix),HarryRomero,Wehbba,Techno,126,A min,6:55,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Destination Unknown(Shaded's Lightyears Remix),ChristianSmith,Shaded(LA),Minimal/DeepTech,124,E maj,6:38,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Another Ghost Story(Original Mix),RobHes,,Techno,125,E♭ min,6:58,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Knocking Echoes(Original Mix),"Karotte,Kaiserdisco",,Techno,125,G min,6:24,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Rotate(Original Mix),PeterBailey,,Techno,125,D min,8:00,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Take Off(Original Mix),Spartaque,,Techno,126,A♭ min,8:07,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Endurance(Original Mix),"ChristianSmith,2pole",,Techno,128,B maj,5:53,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",A New Day(Original Mix),DrunkenKong,,Techno,160,A maj,4:12,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Circus (Destroyed)(Original Mix),EricSneo,,Techno,126,A♭ min,8:01,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Bullwhip(Original Mix),Barbuto,,Techno,125,G maj,6:18,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Space Labyrinth(Original Mix),Frankyeffe,,Techno,124,E♭ min,6:50,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Neon Jungle(Original Mix),"ChristianSmith,HarryRomero",,Techno,125,G♭ maj,7:00,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Don't See Me(Original Mix),DrunkenKong,,Techno,125,C min,7:30,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Chord Challenge(Original Mix),EricSneo,,Techno,126,G min,7:01,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Three Full Moon Nights(Original Mix),JamElMar,,Techno,125,D min,8:03,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Lean In(Original Mix),PeterBailey,,Techno,125,C maj,6:39,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Drone Sector(Original Mix),"ChristianSmith,VictorRuiz",,Techno,126,D♭ maj,7:14,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",White Smoke(Original Mix),DanielStefanik,,Techno,127,A min,7:50,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Eos(Original Mix),2pole,,ProgressiveHouse,124,A min,6:50,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Dreaming(Original Mix),SinisaTamamovic,,Techno,125,B min,6:41,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Birhall(Original Mix),RonCosta,,Techno,126,G maj,6:13,TR265
"Luca Marchese, Devid Dega, The Southern, Paride Saraceni, Dema - ALL STARS 2018",Inter Galaxy(2pole Remix),ChristianSmith,2pole,Techno,127,C maj,7:31,TR265
