Album,Name,Artists,Remixers,Genre,Bpm,Key,Length,Catalog
"LTN, Arielle Maren - Lucky Star",Lucky Star(Vintage & Morelli Extended Remix),"LTN,ArielleMaren",Vintage&Morelli,Trance,124,B♭ min,7:15,STM115
Thomas Mengel - Meridian,Meridian(Extended Mix),ThomasMengel,,Trance,128,D♭ min,5:37,STM114
"Ben Gold, Ruben De Ronde - Era Festivus - Remixes",Era Festivus(Sound Quelle & Max Meyer Extended Remix),"BenGold,RubenDeRonde","SoundQuelle,MaxMeyer",Trance,128,D maj,6:11,STM113
"Ben Gold, Ruben De Ronde - Era Festivus - Remixes",Era Festivus(Mhammed El Alami Extended Remix),"BenGold,RubenDeRonde",MhammedElAlami,Trance,138,A min,7:04,STM113
Nitrous Oxide - I Need You,I Need You(Extended Mix),NitrousOxide,,Trance,128,G min,6:02,STM111
Limerant - Luca,Luca(Extended Mix),Limerant,,Trance,130,G♭ maj,6:19,STM110
Same K - Distance / Purple Sky,Distance(Extended Mix),SameK,,Trance,128,A♭ min,5:30,STM109
Same K - Distance / Purple Sky,Purple Sky(Extended Mix),SameK,,Trance,128,B maj,5:15,STM109
Sebastian Weikum - Sweet / See Me,Sweet(Extended Mix),SebastianWeikum,,DeepHouse,123,D♭ maj,6:48,STM108
Sebastian Weikum - Sweet / See Me,See Me(Extended Mix),SebastianWeikum,,DeepHouse,125,B♭ min,6:02,STM108
"Ruben De Ronde, Rodg - Steampunk - Remixes",Steampunk(Josh Bailey Extended Remix),"RubenDeRonde,Rodg",JoshBailey,Trance,128,B♭ min,6:37,STM107
"Ruben De Ronde, Rodg - Steampunk - Remixes",Steampunk(Sound Quelle vs Reskide Extended Remix),"RubenDeRonde,Rodg","SoundQuelle,Reskide",Trance,128,B♭ min,5:49,STM107
Estiva - Overwatch / Darcode,Overwatch(Extended Mix),Estiva,,Trance,125,A maj,7:56,STM106
Estiva - Overwatch / Darcode,Darcode(Extended Mix),Estiva,,TechHouse,126,E maj,7:15,STM106
"Ruben De Ronde, Rodg, Louise Rademakers - Leave A Light On",Leave A Light On feat. Louise Rademakers(Extended Mix),"RubenDeRonde,Rodg,LouiseRademakers",,Trance,128,B min,6:15,STM100
Josh Bailey - Neutron,Neutron(Extended Mix),JoshBailey,,Trance,128,G min,7:24,STM105
Max Meyer - Farza EP,Farza(Extended Mix),MaxMeyer,,Trance,126,D♭ min,6:36,STM104
Max Meyer - Farza EP,Yuri's Revenge(Extended Mix),MaxMeyer,,Trance,130,D min,5:41,STM104
Muvy - You & I,You & I(Extended Mix),Muvy,,Trance,126,A♭ maj,4:53,STM103
Hal Stucker - Moda / Hydro,Moda(Extended Mix),HalStucker,,Trance,128,G♭ min,7:07,STM102
Hal Stucker - Moda / Hydro,Hydro(Extended Mix),HalStucker,,Trance,122,D♭ min,6:22,STM102
"Rodg, Patrick Baker - Fire",Fire feat. Patrick Baker(Extended Mix),"Rodg,PatrickBaker",,Trance,128,B maj,5:52,STM101
Same K - Vision Of Night / Hidden Shade,Vision Of Night(Extended Mix),SameK,,Trance,128,G min,4:24,STM099
Same K - Vision Of Night / Hidden Shade,Hidden Shade(Extended Mix),SameK,,Trance,128,F maj,4:44,STM099
Danny Chen - Dawn,Dawn(Extended Mix),DannyChen,,Trance,128,A♭ maj,4:56,STM098
Fatum - Tryst,Tryst(Extended Mix),Fatum,,Trance,128,E♭ min,6:07,STM097
Matt Fax - Warmrider,Warmrider(Extended Mix),MattFax,,Trance,126,E♭ min,8:40,STM096
Matt Fax - Warmrider,Warmrider(We Are All Astronauts Remix),MattFax,WeAreAllAstronauts,Electronica/Downtempo,122,E♭ min,6:24,STM096
Nitrous Oxide - Rabbit Hole / Shift,Rabbit Hole(Extended Mix),NitrousOxide,,Trance,128,G min,6:45,STM095
Nitrous Oxide - Rabbit Hole / Shift,Shift(Extended Mix),NitrousOxide,,Trance,128,C min,5:48,STM095
Hal Stucker - Coral,Coral(Extended Mix),HalStucker,,Trance,128,B♭ maj,7:08,STM094
"Muvy, Same K - G2",G2(Extended Mix),"Muvy,SameK",,Trance,127,C maj,5:00,STM093
"Ruben De Ronde, LTN, Kimberly Hale - Moment Of Truth",Moment Of Truth feat. Kimberly Hale(Ruben de Ronde Mix),"RubenDeRonde,LTN,KimberlyHale",RubenDeRonde,Trance,125,B min,6:43,STM092
"Ruben De Ronde, LTN, Kimberly Hale - Moment Of Truth",Moment Of Truth feat. Kimberly Hale(LTN Sunrise Mix),"RubenDeRonde,LTN,KimberlyHale",LTN,DeepHouse,118,B min,5:32,STM092
Rodg - Artefact,Artefact(Original Mix),Rodg,,Trance,128,D min,6:05,STM091
"Danny Chen, Leolani, Alana Aldea, Ruben De Ronde - Rebirth",Reborn(Original Mix),DannyChen,,Trance,128,C maj,4:39,STM090
"Danny Chen, Leolani, Alana Aldea, Ruben De Ronde - Rebirth",Finding Peace(Original Mix),DannyChen,,Trance,132,C maj,7:26,STM090
"Danny Chen, Leolani, Alana Aldea, Ruben De Ronde - Rebirth",All In A Day(Original Mix),"DannyChen,Leolani",,Dubstep,121,F min,4:40,STM090
"Danny Chen, Leolani, Alana Aldea, Ruben De Ronde - Rebirth",Through My Eyes feat. Alana Aldea(Original Mix),"DannyChen,AlanaAldea",,Trance,128,E maj,7:16,STM090
"Danny Chen, Leolani, Alana Aldea, Ruben De Ronde - Rebirth",Hope(Original Mix),DannyChen,,Dubstep,87,G♭ maj,5:18,STM090
"Danny Chen, Leolani, Alana Aldea, Ruben De Ronde - Rebirth",Komorebi(Original Mix),"RubenDeRonde,DannyChen",,Trance,128,C maj,4:45,STM090
"Danny Chen, Leolani, Alana Aldea, Ruben De Ronde - Rebirth",Last Chance For Love(Original Mix),DannyChen,,Trance,128,D min,6:11,STM090
"Danny Chen, Leolani, Alana Aldea, Ruben De Ronde - Rebirth",Sunny Days(Original Mix),DannyChen,,Trance,130,C maj,7:15,STM090
"Danny Chen, Leolani, Alana Aldea, Ruben De Ronde - Rebirth",Happy(Original Mix),DannyChen,,Trance,128,A♭ maj,8:05,STM090
"LTN, Boxer & Forbes - Memory Lane",Memory Lane(Original Mix),"LTN,Boxer&Forbes",,Trance,127,B♭ min,6:25,STM089
Kago Pengchi - Yeowoobii,Yeowoobii(Original Mix),KagoPengchi,,Trance,126,G♭ min,5:52,STM088
Yoel Lewis - Monaco,Monaco(Original Mix),YoelLewis,,Trance,128,B min,5:56,STM087
"Ben Gold, Ruben De Ronde, Rodg, Patrick Baker, Shaan - Statement! Recordings - Best of 2015 (Extended Versions)",Era Festivus (Electronic Family Anthem)(Original Mix),"BenGold,RubenDeRonde",,Trance,128,B min,4:47,ARVA768
"Ben Gold, Ruben De Ronde, Rodg, Patrick Baker, Shaan - Statement! Recordings - Best of 2015 (Extended Versions)",Someone Said feat. Patrick Baker(Original Mix),"Rodg,PatrickBaker",,Trance,125,E min,7:12,ARVA768
"Ben Gold, Ruben De Ronde, Rodg, Patrick Baker, Shaan - Statement! Recordings - Best of 2015 (Extended Versions)",Light Up The World feat. Lauren Evans(Original Mix),"Shaan,LaurenEvans",,Trance,128,C maj,5:52,ARVA768
"Ben Gold, Ruben De Ronde, Rodg, Patrick Baker, Shaan - Statement! Recordings - Best of 2015 (Extended Versions)",Meant To Be(Original Mix),"LTN,KimberlyHale",,Trance,119,E♭ min,6:00,ARVA768
"Ben Gold, Ruben De Ronde, Rodg, Patrick Baker, Shaan - Statement! Recordings - Best of 2015 (Extended Versions)",Don't Look Back feat. City Island(Original Mix),"Kumo,CityIsland",,Trance,128,D♭ maj,4:33,ARVA768
"Ben Gold, Ruben De Ronde, Rodg, Patrick Baker, Shaan - Statement! Recordings - Best of 2015 (Extended Versions)",Ready For Sunshine(Original Mix),SameK,,Trance,128,A♭ min,5:07,ARVA768
"Ben Gold, Ruben De Ronde, Rodg, Patrick Baker, Shaan - Statement! Recordings - Best of 2015 (Extended Versions)",Dreams Come True feat. Victoria Ray(DRYM Remix),"RubenDeRonde,VictoriaRAY",DRYM,ProgressiveHouse,128,E maj,6:22,ARVA768
"Ben Gold, Ruben De Ronde, Rodg, Patrick Baker, Shaan - Statement! Recordings - Best of 2015 (Extended Versions)",Moonlight(Original Mix),MattFax,,Trance,123,B♭ min,7:32,ARVA768
"Ben Gold, Ruben De Ronde, Rodg, Patrick Baker, Shaan - Statement! Recordings - Best of 2015 (Extended Versions)",Midnight(Original Mix),Muvy,,Trance,126,F min,6:49,ARVA768
"Ben Gold, Ruben De Ronde, Rodg, Patrick Baker, Shaan - Statement! Recordings - Best of 2015 (Extended Versions)",Disconnect Me(Original Mix),Rodg,,Trance,125,E maj,6:30,ARVA768
Probspot - Crime Of Passion / Spore,Crime Of Passion(Original Mix),Probspot,,Trance,128,F maj,8:07,STM086
Probspot - Crime Of Passion / Spore,Spore(Original Mix),Probspot,,Trance,128,A♭ maj,7:36,STM086
"Tenishia, Ruben De Ronde, Nanje Nowack - Where Do We Go?",Where Do We Go? feat. Nanje Nowack(Tenishia Mix),"Tenishia,RubenDeRonde,NanjeNowack",,Trance,134,C maj,5:56,STM085
"Tenishia, Ruben De Ronde, Nanje Nowack - Where Do We Go?",Where Do We Go? feat. Nanje Nowack(Ruben de Ronde Mix),"Tenishia,RubenDeRonde,NanjeNowack",,Trance,128,C min,5:52,STM085
Matt Fax - Belong / Mirth,Belong(Original Mix),MattFax,,Trance,127,C maj,8:41,STM084
Matt Fax - Belong / Mirth,Mirth(Original Mix),MattFax,,Trance,127,D min,7:48,STM084
Xanwow - Desire,Desire(Original Mix),Xanwow,,Trance,128,E maj,4:48,STM083
Rodg - Heatwave,Heatwave(Original Mix),Rodg,,Trance,128,D min,6:07,STM082
"Kumo, City Island - Don't Look Back",Don't Look Back feat. City Island(Original Mix),"Kumo,CityIsland",,Trance,128,D♭ maj,4:33,STM077
Muvy - Destiny,Destiny(Original Mix),Muvy,,Trance,127,E♭ min,6:25,STM080
"Ruben De Ronde, Rodg - Steampunk",Steampunk(Original Mix),"RubenDeRonde,Rodg",,Trance,128,B♭ min,5:37,STM079
"Ruben De Ronde, Aelyn - By Your Side",By Your Side(Original Mix),"RubenDeRonde,Aelyn",,Trance,127,C min,6:20,STM078
"Ruben De Ronde, Aelyn - By Your Side",By Your Side(Sound Quelle & Max Meyer Remix),"RubenDeRonde,Aelyn","SoundQuelle,MaxMeyer",Trance,127,C min,6:19,STM078
"Ruben De Ronde, Aelyn - By Your Side",By Your Side(Chill Mix),"RubenDeRonde,Aelyn",,Electronica/Downtempo,127,C min,4:09,STM078
Nic Toms - Arcade,Arcade(Original Mix),NicToms,,Trance,128,A maj,5:33,STM081
"Ruben De Ronde, DRYM - Sabado",Sabado(Original Mix),"RubenDeRonde,DRYM",,Trance,128,D min,6:15,STM076
"Ruben De Ronde, DRYM - Sabado",Sabado(Emerge Remix),"RubenDeRonde,DRYM",Emerge,Trance,128,D min,5:36,STM076
Muvy - Again & Again / Sunset,Again & Again(Original Mix),Muvy,,Trance,126,D♭ min,6:24,STM075
Muvy - Again & Again / Sunset,Sunset(Original Mix),Muvy,,Trance,127,F min,5:40,STM075
Rodg - Delta,Delta(Original Mix),Rodg,,Trance,128,G♭ maj,5:09,STM074
Matt Fax - Moonlight,Moonlight(Original Mix),MattFax,,Trance,123,B♭ min,7:32,STM073
"LTN, Kimberly Hale - Meant To Be",Meant To Be(Original Mix),"LTN,KimberlyHale",,Trance,119,E♭ min,6:00,STM072
JimiJ - Memento,Memento(Original Mix),JimiJ,,Trance,125,B min,7:10,STM071
"Ben Gold, Ruben De Ronde - Era Festivus - Electronic Family Anthem",Era Festivus (Electronic Family Anthem)(Original Mix),"BenGold,RubenDeRonde",,Trance,128,D maj,4:47,STM070
Max Meyer - Anrossa,Anrossa(Original Mix),MaxMeyer,,Trance,128,F maj,7:34,STM069
"Rodg, Patrick Baker - Nothing To Prove",Nothing To Prove feat. Patrick Baker(Original Mix),"Rodg,PatrickBaker",,Trance,125,C maj,6:52,STM068
Muvy - The Moment / Midnight / We Are Friends,The Moment(Original Mix),Muvy,,Trance,128,B♭ min,5:40,STM067
Muvy - The Moment / Midnight / We Are Friends,Midnight(Original Mix),Muvy,,Trance,126,F min,6:49,STM067
Muvy - The Moment / Midnight / We Are Friends,We Are Friends(Original Mix),Muvy,,Trance,127,D maj,6:33,STM067
"Sound Quelle, Max Meyer - Monolith",Monolith(Original Mix),"SoundQuelle,MaxMeyer",,Trance,128,B maj,6:12,STM066
Monoverse - One Way To LA,One Way To LA(Original Mix),Monoverse,,Trance,130,C min,6:16,STM065
Ruben De Ronde - Decade,Decade(Original Mix),RubenDeRonde,,Trance,128,D min,5:27,STM064
Rodg - Lantau,Lantau(Original Mix),Rodg,,Trance,128,E min,6:40,STM063
Johan Vilborg - Robotica,Robotica(Original Mix),JohanVilborg,,Trance,123,G min,4:47,STM062
"Ruben De Ronde, Danny Chen - Komorebi",Komorebi(Original Mix),"RubenDeRonde,DannyChen",,Trance,128,C maj,4:45,STM061
Rodg - Elixer,Elixer(Original Mix),Rodg,,Trance,125,A♭ min,6:37,STM060
"Ruben De Ronde, Victoria RAY - Dreams Come True",Dreams Come True feat. Victoria Ray(Original Mix),"RubenDeRonde,VictoriaRAY",,Trance,127,E maj,6:41,STM059
"Ruben De Ronde, Victoria RAY - Dreams Come True",Dreams Come True feat. Victoria Ray(DRYM Remix),"RubenDeRonde,VictoriaRAY",DRYM,Trance,128,E maj,6:22,STM059
Same K - Ready For Sunshine / Pulsar,Ready For Sunshine(Original Mix),SameK,,Trance,128,A♭ min,5:07,STM058
Same K - Ready For Sunshine / Pulsar,Pulsar(Original Mix),SameK,,Trance,125,D maj,6:15,STM058
Rodg - Disconnect Me,Disconnect Me(Original Mix),Rodg,,Trance,125,E maj,6:30,STM057
"LTN, Kokai, Omickron - Lazy Sunday / Ibiza Sunset",Lazy Sunday(Original Mix),"LTN,Kokai,Omickron",,Trance,123,E♭ min,6:30,STM056
"LTN, Kokai, Omickron - Lazy Sunday / Ibiza Sunset",Ibiza Sunset(Original Mix),"LTN,Kokai,Omickron",,Trance,120,E min,6:16,STM056
"Shaan, Lauren Evans - Light Up The World",Light Up The World feat. Lauren Evans(Original Mix),"Shaan,LaurenEvans",,Trance,128,C maj,5:52,STM055
"Rodg, Patrick Baker - Someone Said",Someone Said feat. Patrick Baker(Original Mix),"Rodg,PatrickBaker",,Trance,125,E min,7:12,STM054
Same K - Diamond,Diamond(Extended Mix),SameK,,Trance,128,E maj,6:18,STM053
Same K - Diamond,Diamond(Rodg & Ruben de Ronde Remix),SameK,"RubenDeRonde,Rodg",Trance,125,E maj,5:51,STM053
Ruben De Ronde - Forever In Our Hearts (Spotlighted By Jorn van Deynhoven),Forever In Our Hearts(Spotlighted By Jorn van Deynhoven),RubenDeRonde,J.vanDeynhoven,Trance,136,F min,9:06,STM023
"Masoud, Melissa Loretta - Best Days",Best Days feat. Melissa Loretta(Club Mix),"Masoud,MelissaLoretta",,Trance,130,B min,6:21,STM052
"Masoud, Melissa Loretta - Best Days",Best Days feat. Melissa Loretta(Progressive Mix),"Masoud,MelissaLoretta",,Trance,126,B min,7:05,STM052
"Masoud, Melissa Loretta - Best Days",Best Days feat. Melissa Loretta(Chill Out Mix),"Masoud,MelissaLoretta",,Electronica/Downtempo,121,D maj,4:03,STM052
"Ruben De Ronde, Rodg, LTN, Danny Chen, Aelyn - Statement! Recordings - Best of 2014",They Are Not You(Gai Barone Remix),RubenDeRonde,GaiBarone,Trance,127,B♭ min,8:10,ARVA673
"Ruben De Ronde, Rodg, LTN, Danny Chen, Aelyn - Statement! Recordings - Best of 2014",Pendejo(Original Mix),Rodg,,Trance,126,A min,6:51,ARVA673
"Ruben De Ronde, Rodg, LTN, Danny Chen, Aelyn - Statement! Recordings - Best of 2014",Fernweh(LTN Mix),"RubenDeRonde,LTN",LTN,Trance,128,A maj,7:00,ARVA673
"Ruben De Ronde, Rodg, LTN, Danny Chen, Aelyn - Statement! Recordings - Best of 2014",Finding Peace(Original Mix),DannyChen,,Trance,132,C maj,7:26,ARVA673
"Ruben De Ronde, Rodg, LTN, Danny Chen, Aelyn - Statement! Recordings - Best of 2014",What About You(A. Galchenko Remix),"RubenDeRonde,Aelyn",A.Galchenko,Trance,66,B min,6:52,ARVA673
"Ruben De Ronde, Rodg, LTN, Danny Chen, Aelyn - Statement! Recordings - Best of 2014",Moonman(Original Mix),"Rodg,RNX",,Trance,123,G min,8:13,ARVA673
"Ruben De Ronde, Rodg, LTN, Danny Chen, Aelyn - Statement! Recordings - Best of 2014",One Bad Hero(Tommy Johnson Vocal Mix),RubenDeRonde,TommyJohnson,Trance,80,E♭ min,6:04,ARVA673
"Ruben De Ronde, Rodg, LTN, Danny Chen, Aelyn - Statement! Recordings - Best of 2014",You Are(Original Mix),NicToms,,Trance,130,G maj,6:00,ARVA673
"Ruben De Ronde, Rodg, LTN, Danny Chen, Aelyn - Statement! Recordings - Best of 2014",Remode(Original Mix),DannyChen,,Trance,130,E maj,6:03,ARVA673
"Ruben De Ronde, Rodg, LTN, Danny Chen, Aelyn - Statement! Recordings - Best of 2014",They Are Not You(LTN Remix),RubenDeRonde,LTN,Trance,94,G♭ maj,5:47,ARVA673
Rodg - Hot Merchandise,Hot Merchandise(Original Mix),Rodg,,Trance,125,E min,6:54,STM051
Ruben De Ronde - From Sao Paulo To Sofia (Remixed),They Are Not You(LTN Remix),RubenDeRonde,LTN,Trance,94,G♭ maj,5:47,STM050
Ruben De Ronde - From Sao Paulo To Sofia (Remixed),Forever In Our Hearts(David Broaders Remix),RubenDeRonde,DavidBroaders,Trance,128,A min,8:11,STM050
Ruben De Ronde - From Sao Paulo To Sofia (Remixed),Pure(RNX Remix),RubenDeRonde,RNX,Trance,123,D min,6:45,STM050
Ruben De Ronde - From Sao Paulo To Sofia (Remixed),Noir(10dens Remix),RubenDeRonde,10dens,Trance,126,E min,7:29,STM050
Ruben De Ronde - From Sao Paulo To Sofia (Remixed),One Bad Hero(Rodg Remix),RubenDeRonde,Rodg,Trance,125,G min,7:02,STM050
Ruben De Ronde - From Sao Paulo To Sofia (Remixed),Timide(Wellenrausch's Dark Matter Remix),RubenDeRonde,Wellenrausch,Trance,130,G min,8:07,STM050
Ruben De Ronde - From Sao Paulo To Sofia (Remixed),Pure(Danny Chen Remix),RubenDeRonde,DannyChen,Trance,130,C maj,6:36,STM050
Ruben De Ronde - From Sao Paulo To Sofia (Remixed),She's Already Gone(LTN Remix),RubenDeRonde,LTN,Trance,132,A♭ min,6:29,STM050
Ruben De Ronde - From Sao Paulo To Sofia (Remixed),On My Mind(Fabio XB Guitar Of The Sun Remix),RubenDeRonde,FabioXB,Trance,132,A min,7:32,STM050
Ruben De Ronde - From Sao Paulo To Sofia (Remixed),Noir(Biotones & Nazca Remix),RubenDeRonde,"Biotones,Nazca",Trance,130,B min,6:01,STM050
Ruben De Ronde - From Sao Paulo To Sofia (Remixed),A-Tention(Bram Troost Remix),RubenDeRonde,BramTroost,Techno,124,C min,6:50,STM050
Nic Toms - You Are,You Are(Original Mix),NicToms,,Trance,130,G maj,6:00,STM049
Ruben De Ronde - Timide (The Remixes),Timide(Andrew Rayel Remix),RubenDeRonde,AndrewRayel,Trance,135,E♭ min,6:52,STM018
Ruben De Ronde - Timide (The Remixes),Timide(Elfsong Remix),RubenDeRonde,Elfsong,Trance,131,E♭ min,8:28,STM018
"Ruben De Ronde, LTN - Fernweh",Fernweh(Ruben de Ronde Mix),"RubenDeRonde,LTN",RubenDeRonde,Trance,127,G♭ min,6:34,STM048
"Ruben De Ronde, LTN - Fernweh",Fernweh(LTN Mix),"RubenDeRonde,LTN",LTN,Trance,128,A maj,7:00,STM048
Danny Chen - Finding Peace / Remode,Finding Peace(Original Mix),DannyChen,,Trance,132,C maj,7:26,STM047
Danny Chen - Finding Peace / Remode,Remode(Original Mix),DannyChen,,Trance,130,E maj,6:03,STM047
Rodg - Pendejo,Pendejo(Original Mix),Rodg,,Trance,126,A min,6:51,STM046
Rodg - Pendejo,Pendejo(Ruben de Ronde presents Ruhe Remix),Rodg,RubenDeRonde,Trance,124,A min,5:44,STM046
"Ruben De Ronde, Aelyn - What About You / She's Already Gone (Remixes)",What About You(A.Galchenko),"RubenDeRonde,Aelyn",A.Galchenko,Trance,66,B min,6:52,STM045
"Ruben De Ronde, Aelyn - What About You / She's Already Gone (Remixes)",She's Already Gone(LTN),"RubenDeRonde,Aelyn",LTN,Trance,132,A♭ min,6:29,STM045
"Rodg, RNX - Moonman",Moonman(Original Mix),"Rodg,RNX",,Trance,123,G min,8:13,STM044
"Rodg, RNX - Moonman",Moonman(Robert Nickson Chillout Mix),"Rodg,RNX",RobertNickson,Electronica/Downtempo,155,G min,3:33,STM044
Ruben De Ronde - One Bad Hero,One Bad Hero(Tommy Johnson Vocal Mix),RubenDeRonde,TommyJohnson,Trance,80,E♭ min,6:04,STM043
Ruben De Ronde - One Bad Hero,One Bad Hero(Soarsweep Remix),RubenDeRonde,Soarsweep,Trance,128,E♭ min,6:46,STM043
Ruben De Ronde - One Bad Hero,One Bad Hero(Rodg Remix),RubenDeRonde,Rodg,Trance,125,G min,7:02,STM043
Rodg - Didn't Get Caught,Didn't Get Caught(Original Mix),Rodg,,Trance,125,B min,6:04,STM042
Rodg - Didn't Get Caught,Way More(Original Mix),Rodg,,DeepHouse,123,G maj,6:22,STM042
Ruben De Ronde - They Are Not You (Remixes),They Are Not You(Gai Barone Remix),RubenDeRonde,GaiBarone,Trance,127,B♭ min,8:10,STM041
Ruben De Ronde - They Are Not You (Remixes),They Are Not You(Nic Toms Remix),RubenDeRonde,NicToms,Trance,130,E maj,6:03,STM041
Ruben De Ronde - They Are Not You (Remixes),They Are Not You(Gai Barone Warmup Remix),RubenDeRonde,GaiBarone,ProgressiveHouse,91,E♭ maj,9:01,STM041
Ruben De Ronde - For Granted,For Granted(Tommy Johnson Remix),RubenDeRonde,TommyJohnson,Trance,132,A min,5:41,STM040
Ruben De Ronde - For Granted,For Granted(Ahmed Romel Remix),RubenDeRonde,AhmedRomel,Trance,138,A♭ min,9:02,STM040
Ruben De Ronde - For Granted,For Granted(Mimax Remix),RubenDeRonde,Mimax,Trance,132,A♭ min,7:01,STM040
"Rodg, Ruben De Ronde - Is Anybody Out There / Earning Spurs",Is Anybody Out There(Original Mix),Rodg,,Trance,125,B♭ min,7:48,STM039
"Rodg, Ruben De Ronde - Is Anybody Out There / Earning Spurs",Earning Spurs(Original Mix),"RubenDeRonde,Rodg",,Trance,128,G min,7:00,STM039
Tommy Johnson - Tommy Johnson - Another Earth EP,Another Earth(Original Mix),TommyJohnson,,Trance,130,E♭ maj,6:53,STM038
Tommy Johnson - Tommy Johnson - Another Earth EP,Mac(Original Mix),TommyJohnson,,Trance,130,D maj,6:57,STM038
Tommy Johnson - Tommy Johnson - Another Earth EP,Streetscape(Original Mix),TommyJohnson,,Trance,134,D min,7:04,STM038
"Ruben De Ronde, Aelyn - Ruben De Ronde - From Sao Paulo To Sofia",Near Gale(Intro Mix),RubenDeRonde,,Electronica/Downtempo,70,G maj,2:40,STM037
"Ruben De Ronde, Aelyn - Ruben De Ronde - From Sao Paulo To Sofia",Noir(Ruben De Ronde 'The Sound Of Holland Remix'),RubenDeRonde,RubenDeRonde,Electronica/Downtempo,150,E min,3:44,STM037
"Ruben De Ronde, Aelyn - Ruben De Ronde - From Sao Paulo To Sofia",Complex Simplicity(Interlude),RubenDeRonde,,Electronica/Downtempo,90,G min,2:08,STM037
"Ruben De Ronde, Aelyn - Ruben De Ronde - From Sao Paulo To Sofia",Forever In Our Hearts(Ruben De Ronde 'The Sound Of Holland Remix'),RubenDeRonde,RubenDeRonde,Electronica/Downtempo,120,G maj,2:56,STM037
"Ruben De Ronde, Aelyn - Ruben De Ronde - From Sao Paulo To Sofia",Fjords(Ruben De Ronde 'The Sound Of Holland Remix'),RubenDeRonde,RubenDeRonde,Electronica/Downtempo,120,G♭ maj,3:28,STM037
"Ruben De Ronde, Aelyn - Ruben De Ronde - From Sao Paulo To Sofia",Timide(Ruben De Ronde 'The Sound Of Holland Remix'),RubenDeRonde,RubenDeRonde,Electronica/Downtempo,81,E♭ min,4:56,STM037
"Ruben De Ronde, Aelyn - Ruben De Ronde - From Sao Paulo To Sofia",One Bad Hero(Original Mix),RubenDeRonde,,Electronica/Downtempo,126,E♭ min,4:24,STM037
"Ruben De Ronde, Aelyn - Ruben De Ronde - From Sao Paulo To Sofia",What About You(Ruben De Ronde 'The Sound Of Holland Remix'),"RubenDeRonde,Aelyn",RubenDeRonde,Electronica/Downtempo,84,B min,4:32,STM037
"Ruben De Ronde, Aelyn - Ruben De Ronde - From Sao Paulo To Sofia",Pure(Ruben De Ronde 'The Sound Of Holland Remix'),RubenDeRonde,RubenDeRonde,Electronica/Downtempo,120,A min,3:44,STM037
"Ruben De Ronde, Aelyn - Ruben De Ronde - From Sao Paulo To Sofia",For Granted(Original Mix),RubenDeRonde,,Electronica/Downtempo,97,A♭ maj,4:32,STM037
"Ruben De Ronde, Aelyn - Ruben De Ronde - From Sao Paulo To Sofia",She's Already Gone(Ruben De Ronde 'The Sound Of Holland Remix'),"RubenDeRonde,Aelyn",RubenDeRonde,Electronica/Downtempo,151,A♭ min,6:56,STM037
"Ruben De Ronde, Aelyn - Ruben De Ronde - From Sao Paulo To Sofia",A-Tention(Interlude),RubenDeRonde,,Electronica/Downtempo,120,C min,5:20,STM037
"Ruben De Ronde, Aelyn - Ruben De Ronde - From Sao Paulo To Sofia",On My Mind(Original Mix),RubenDeRonde,,Electronica/Downtempo,106,A min,4:48,STM037
"Ruben De Ronde, Aelyn - Ruben De Ronde - From Sao Paulo To Sofia",Hermosa(Original Mix),RubenDeRonde,,Electronica/Downtempo,120,D♭ maj,2:56,STM037
"Ruben De Ronde, Aelyn - Ruben De Ronde - From Sao Paulo To Sofia",They Are Not You(Ruben De Ronde 'The Sound Of Holland Remix'),RubenDeRonde,RubenDeRonde,Electronica/Downtempo,90,G♭ maj,3:38,STM037
"Danny Chen, Alana Aldea - Danny Chen Feat. Alana Aldea - Through My Eyes",Through My Eyes(Original Mix),"DannyChen,AlanaAldea",,Trance,128,E maj,7:16,STM036
"Danny Chen, Alana Aldea - Danny Chen Feat. Alana Aldea - Through My Eyes",Through My Eyes(Nick Arbor Remix),"DannyChen,AlanaAldea",NickArbor,Trance,128,D♭ min,5:18,STM036
"Danny Chen, Alana Aldea - Danny Chen Feat. Alana Aldea - Through My Eyes",Happy(Original Mix),DannyChen,,Trance,128,A♭ maj,8:05,STM036
Ruben De Ronde - Ruben De Ronde - On My Mind,On My Mind(Alexandre Bergheau Remix),RubenDeRonde,AlexandreBergheau,Trance,66,A min,8:06,STM035
Ruben De Ronde - Ruben De Ronde - On My Mind,On My Mind(Hazem Beltagui Remix),RubenDeRonde,HazemBeltagui,Trance,67,A min,5:58,STM035
"Paul Rigel, Ezil - Paul Rigel & Ezil - Restless EP",Restless(Original Mix),"PaulRigel,Ezil",,Trance,132,F min,7:54,STM034
"Paul Rigel, Ezil - Paul Rigel & Ezil - Restless EP",Start New Life(Original Mix),"PaulRigel,Ezil",,Trance,131,B min,6:51,STM034
"Paul Rigel, Ezil - Paul Rigel & Ezil - Restless EP",The Legacy Marches(Original Mix),"PaulRigel,Ezil",,Trance,134,B min,7:31,STM034
"Ruben De Ronde, Danny Chen - Ruben De Ronde & Danny Chen - Bright",Bright(Original Mix),"RubenDeRonde,DannyChen",,Trance,132,C min,6:40,STM033
"Ruben De Ronde, Danny Chen - Ruben De Ronde & Danny Chen - Bright",Bright(Dennis Pedersen),"RubenDeRonde,DannyChen",DennisPedersen,Trance,130,C min,6:42,STM033
