Album,Name,Artists,Remixers,Genre,Bpm,Key,Length,Catalog 
"Max Freegrant, Andrew Lang, Vincy, Kamil Esten, Andrea Bertolini - Freegrant Music presents: ProgMe, Vol. 1",Endurance(Max Freegrant Remix),DaniloErcole,MaxFreegrant,Trance,126,G♭ min,5:56,FGC031
"Max Freegrant, Andrew Lang, Vincy, Kamil Esten, Andrea Bertolini - Freegrant Music presents: ProgMe, Vol. 1",Lover(Original Mix),"MaxFreegrant,PryceOliver,FrancescoSambero",,ProgressiveHouse,126,E♭ min,6:19,FGC031
"Max Freegrant, Andrew Lang, Vincy, Kamil Esten, Andrea Bertolini - Freegrant Music presents: ProgMe, Vol. 1",Deja Vu(Original Mix),Creative5,,Trance,126,E♭ min,6:43,FGC031
"Max Freegrant, Andrew Lang, Vincy, Kamil Esten, Andrea Bertolini - Freegrant Music presents: ProgMe, Vol. 1",Feel Home(8Kays Remix),LinBit,8Kays,ProgressiveHouse,122,D♭ min,5:58,FGC031
"Max Freegrant, Andrew Lang, Vincy, Kamil Esten, Andrea Bertolini - Freegrant Music presents: ProgMe, Vol. 1",Yura(Soundprank Remix),MaxFreegrant,Soundprank,Trance,127,D min,7:49,FGC031
Maglev - Flight To Jupiter / Far Away,Flight To Jupiter(Original Mix),Maglev,,Trance,130,G min,5:59,FG216
Maglev - Flight To Jupiter / Far Away,Far Away(Original Mix),Maglev,,Trance,130,F min,6:13,FG216
"Max Freegrant, Slow Fish - Green Forest",Green Forest(Original Mix),"MaxFreegrant,SlowFish",,ProgressiveHouse,122,C maj,6:26,FG215
Dezza - Stratos / Cirrus,Stratos(Original Mix),Dezza,,ProgressiveHouse,126,G♭ min,6:28,FG214
Dezza - Stratos / Cirrus,Cirrus(Original Mix),Dezza,,ProgressiveHouse,126,A♭ min,6:47,FG214
"LinBit, Kamil Esten, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2016 (New Year Compilation), Pt. 2",Easy(Max Freegrant & Slow Fish Remix),LinBit,"MaxFreegrant,SlowFish",ProgressiveHouse,124,G min,6:17,FGC030
"LinBit, Kamil Esten, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2016 (New Year Compilation), Pt. 2",Pandora(Original Mix),KamilEsten,,Trance,128,A♭ maj,6:20,FGC030
"LinBit, Kamil Esten, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2016 (New Year Compilation), Pt. 2",Yura(Soundprank Remix),MaxFreegrant,Soundprank,Trance,127,D min,7:49,FGC030
"LinBit, Kamil Esten, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2016 (New Year Compilation), Pt. 2",Wanna Be(Original Mix),"SoundQuelle,MaxMeyer,JohnnyNorberg",,Trance,128,G♭ min,6:59,FGC030
"LinBit, Kamil Esten, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2016 (New Year Compilation), Pt. 2",The Way(Original Mix),MishaSinal,,Trance,128,E maj,5:13,FGC030
"LinBit, Kamil Esten, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2016 (New Year Compilation), Pt. 2",Colors In Your Eyes(Original Mix),MissMonique,,Trance,128,B♭ min,6:38,FGC030
"LinBit, Kamil Esten, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2016 (New Year Compilation), Pt. 2",Shout At The Speakers(Original Mix),DJXquizit,,Trance,130,E min,5:54,FGC030
"LinBit, Kamil Esten, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2016 (New Year Compilation), Pt. 2",Green Room(Original Mix),TimIron,,Trance,128,A min,7:45,FGC030
"LinBit, Kamil Esten, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2016 (New Year Compilation), Pt. 2",Heisenberg(Original Mix),MaxFreegrant,,Trance,128,E min,6:06,FGC030
"LinBit, Kamil Esten, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2016 (New Year Compilation), Pt. 2",52 Garon(Original Mix),YujiOno,,Trance,125,B min,7:02,FGC030
"LinBit, Kamil Esten, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2016 (New Year Compilation), Pt. 2",Cry Freedom(Progressive Mix),"TomTyler,StanSerkin",,ProgressiveHouse,124,D maj,8:49,FGC030
"LinBit, Kamil Esten, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2016 (New Year Compilation), Pt. 2",All She Wants(Max Freegrant & Slow Fish Remix),DaFresh,"MaxFreegrant,SlowFish",TechHouse,125,D min,6:32,FGC030
"LinBit, Kamil Esten, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2016 (New Year Compilation), Pt. 2",Cygnus(Original Mix),"SkyKeeper,Holbrook",,Trance,126,E♭ min,6:18,FGC030
"LinBit, Kamil Esten, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2016 (New Year Compilation), Pt. 2",Della(Max Freegrant Remix),StevenDeSar,MaxFreegrant,Trance,126,C min,6:30,FGC030
"LinBit, Kamil Esten, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2016 (New Year Compilation), Pt. 2",Mood Swings(Original Mix),Andromedha,,Trance,123,A♭ min,8:04,FGC030
"LinBit, Kamil Esten, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2016 (New Year Compilation), Pt. 2",Gallifrey(Original Mix),D&W,,Trance,130,C min,5:47,FGC030
"LinBit, Kamil Esten, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2016 (New Year Compilation), Pt. 2",Parade(Original Mix),Farius,,Trance,128,C min,5:52,FGC030
"LinBit, Kamil Esten, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2016 (New Year Compilation), Pt. 2",Skera(Original Mix),"Minicied,BrynLiedl",,Trance,126,F min,6:44,FGC030
"LinBit, Kamil Esten, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2016 (New Year Compilation), Pt. 2",Faded(Original Mix),"Maglev,YoussefChen",,Trance,128,F min,4:39,FGC030
"LinBit, Kamil Esten, Max Freegrant, Sound Quelle, Max Meyer - The Best Of 2016 (New Year Compilation), Pt. 2",Magenta Sunrise(Original Mix),Vincy,,ProgressiveHouse,125,E min,7:13,FGC030
Libranine - Tiberias / Sanctus & Juliet,Sanctus & Juliet(Max Freegrant & Slow Fish Remix),Libranine,"MaxFreegrant,SlowFish",ProgressiveHouse,122,G♭ min,6:57,FG213
Libranine - Tiberias / Sanctus & Juliet,Tiberias(Original Mix),Libranine,,ProgressiveHouse,124,E♭ min,6:07,FG213
Libranine - Tiberias / Sanctus & Juliet,Sanctus & Juliet(Original Mix),Libranine,,ProgressiveHouse,122,G♭ min,6:37,FG213
"Danilo Ercole, Aliero, Steven De Sar, Max Freegrant, Sound Quelle - The Best Of 2016 (New Year Compilation), Pt. 1",Endurance(Max Freegrant Remix),DaniloErcole,MaxFreegrant,Trance,126,G♭ min,5:56,FGC029
"Danilo Ercole, Aliero, Steven De Sar, Max Freegrant, Sound Quelle - The Best Of 2016 (New Year Compilation), Pt. 1",Elements(Original Mix),Aliero,,ProgressiveHouse,128,D♭ min,4:58,FGC029
"Danilo Ercole, Aliero, Steven De Sar, Max Freegrant, Sound Quelle - The Best Of 2016 (New Year Compilation), Pt. 1",Cappadocia(Farius Remix),StevenDeSar,Farius,Trance,128,B♭ min,6:09,FGC029
"Danilo Ercole, Aliero, Steven De Sar, Max Freegrant, Sound Quelle - The Best Of 2016 (New Year Compilation), Pt. 1",Midtown(Original Mix),"MaxFreegrant,SoundQuelle,MaxMeyer",,Trance,128,B maj,5:48,FGC029
"Danilo Ercole, Aliero, Steven De Sar, Max Freegrant, Sound Quelle - The Best Of 2016 (New Year Compilation), Pt. 1",Can Picafort(Original Mix),"OmarDiaz,Bigtopo",,Trance,130,F min,6:07,FGC029
"Danilo Ercole, Aliero, Steven De Sar, Max Freegrant, Sound Quelle - The Best Of 2016 (New Year Compilation), Pt. 1",The Road Is Long(Original Mix),Andromedha,,Trance,128,G♭ min,5:30,FGC029
"Danilo Ercole, Aliero, Steven De Sar, Max Freegrant, Sound Quelle - The Best Of 2016 (New Year Compilation), Pt. 1",Gift(Original Mix),AndreaBertolini,,Trance,126,F maj,7:25,FGC029
"Danilo Ercole, Aliero, Steven De Sar, Max Freegrant, Sound Quelle - The Best Of 2016 (New Year Compilation), Pt. 1",This Moment(Original Mix),"MaartenPhoenix,VINTVGE",,ProgressiveHouse,125,F maj,7:02,FGC029
"Danilo Ercole, Aliero, Steven De Sar, Max Freegrant, Sound Quelle - The Best Of 2016 (New Year Compilation), Pt. 1",Faroe(8Kays Remix),BrynLiedl,8Kays,ProgressiveHouse,124,C maj,6:21,FGC029
"Danilo Ercole, Aliero, Steven De Sar, Max Freegrant, Sound Quelle - The Best Of 2016 (New Year Compilation), Pt. 1",Gateway(Original Mix),AndrewLang,,ProgressiveHouse,127,A min,7:03,FGC029
"Danilo Ercole, Aliero, Steven De Sar, Max Freegrant, Sound Quelle - The Best Of 2016 (New Year Compilation), Pt. 1",Sunrise(Original Mix),CH.YV,,Trance,128,G♭ maj,6:03,FGC029
"Danilo Ercole, Aliero, Steven De Sar, Max Freegrant, Sound Quelle - The Best Of 2016 (New Year Compilation), Pt. 1",Cry Freedom(D&W Remix),"TomTyler,StanSerkin",D&W,Trance,130,G min,6:09,FGC029
"Danilo Ercole, Aliero, Steven De Sar, Max Freegrant, Sound Quelle - The Best Of 2016 (New Year Compilation), Pt. 1",Too Big To Fail(Original Mix),OmairMirza,,Trance,128,G min,7:07,FGC029
"Danilo Ercole, Aliero, Steven De Sar, Max Freegrant, Sound Quelle - The Best Of 2016 (New Year Compilation), Pt. 1",No Gravity(Original Mix),YujiOno,,Trance,128,C min,6:15,FGC029
"Danilo Ercole, Aliero, Steven De Sar, Max Freegrant, Sound Quelle - The Best Of 2016 (New Year Compilation), Pt. 1",Dallas 3 A.M.(Original Mix),LuisGonzalez,,Trance,128,A min,6:30,FGC029
"Danilo Ercole, Aliero, Steven De Sar, Max Freegrant, Sound Quelle - The Best Of 2016 (New Year Compilation), Pt. 1",Arely(Original Mix),"MinoSafy,DJXquizit",,Trance,132,D♭ min,6:21,FGC029
"Danilo Ercole, Aliero, Steven De Sar, Max Freegrant, Sound Quelle - The Best Of 2016 (New Year Compilation), Pt. 1",Freefall(Original Mix),"Airdraw,Noar",,Trance,130,B♭ maj,5:38,FGC029
"Danilo Ercole, Aliero, Steven De Sar, Max Freegrant, Sound Quelle - The Best Of 2016 (New Year Compilation), Pt. 1",Ursa Minor(Ewan Rill Remix),"SkyKeeper,Holbrook",EwanRill,ProgressiveHouse,123,A min,7:56,FGC029
"Danilo Ercole, Aliero, Steven De Sar, Max Freegrant, Sound Quelle - The Best Of 2016 (New Year Compilation), Pt. 1",Vectra(Original Mix),Referna,,DeepHouse,120,E min,5:48,FGC029
"Danilo Ercole, Aliero, Steven De Sar, Max Freegrant, Sound Quelle - The Best Of 2016 (New Year Compilation), Pt. 1",Be With Me(Original Mix),"MaxFreegrant,SlowFish",,House,122,D min,6:45,FGC029
"Max Freegrant, Brandon Hills - Sometimes We Need To Forget (The Remixes)",Sometimes We Need To Forget(Judge Jules Remix),"MaxFreegrant,BrandonHills",JudgeJules,House,125,D min,5:07,FG212
"Max Freegrant, Brandon Hills - Sometimes We Need To Forget (The Remixes)",Sometimes We Need To Forget(Aleksey Sladkov Remix),"MaxFreegrant,BrandonHills",AlekseySladkov,Trance,128,F maj,4:54,FG212
"Max Freegrant, Brandon Hills - Sometimes We Need To Forget (The Remixes)",Sometimes We Need To Forget(Silva Remix),"MaxFreegrant,BrandonHills",Silva,ProgressiveHouse,121,A min,7:58,FG212
"Max Freegrant, Brandon Hills - Sometimes We Need To Forget (The Remixes)",Sometimes We Need To Forget(Aleksey Sladkov Dub Remix),"MaxFreegrant,BrandonHills",AlekseySladkov,Trance,128,F maj,4:54,FG212
"Max Freegrant, Pryce Oliver, Francesco Sambero, Miss Monique, Brandon Hills - The Yearbook 2016",Heisenberg(Original Mix),MaxFreegrant,,Trance,128,E min,6:06,FGA009
"Max Freegrant, Pryce Oliver, Francesco Sambero, Miss Monique, Brandon Hills - The Yearbook 2016",Lover(Original Mix),"MaxFreegrant,PryceOliver,FrancescoSambero",,ProgressiveHouse,126,E♭ min,6:19,FGA009
"Max Freegrant, Pryce Oliver, Francesco Sambero, Miss Monique, Brandon Hills - The Yearbook 2016",Why(Original Mix),"MaxFreegrant,MissMonique",,ProgressiveHouse,124,B♭ min,5:18,FGA009
"Max Freegrant, Pryce Oliver, Francesco Sambero, Miss Monique, Brandon Hills - The Yearbook 2016",Dancing Under The Stars(Original Mix),MaxFreegrant,,Trance,126,A min,5:24,FGA009
"Max Freegrant, Pryce Oliver, Francesco Sambero, Miss Monique, Brandon Hills - The Yearbook 2016",Tease Me(Original Mix),MaxFreegrant,,Trance,128,C min,5:35,FGA009
"Max Freegrant, Pryce Oliver, Francesco Sambero, Miss Monique, Brandon Hills - The Yearbook 2016",Sometimes We Need To Forget(Original Mix),"MaxFreegrant,BrandonHills",,ProgressiveHouse,125,A min,6:16,FGA009
"Max Freegrant, Pryce Oliver, Francesco Sambero, Miss Monique, Brandon Hills - The Yearbook 2016",Aura(Original Mix),"MaxFreegrant,DigitalSketch",,Trance,130,F min,6:09,FGA009
"Max Freegrant, Pryce Oliver, Francesco Sambero, Miss Monique, Brandon Hills - The Yearbook 2016",Lost In You(Original Mix),"MaxFreegrant,SlowFish",,ProgressiveHouse,124,A maj,6:17,FGA009
"Max Freegrant, Pryce Oliver, Francesco Sambero, Miss Monique, Brandon Hills - The Yearbook 2016",I Need U(Original Mix),"MaxFreegrant,MissMonique",,ProgressiveHouse,126,A♭ min,6:15,FGA009
"Max Freegrant, Pryce Oliver, Francesco Sambero, Miss Monique, Brandon Hills - The Yearbook 2016",Give It One Back(Original Mix),"MaxFreegrant,Referna",,ProgressiveHouse,125,E♭ min,6:48,FGA009
LinBit - Feel Home / Pleasure,Feel Home(8Kays Remix),LinBit,8Kays,ProgressiveHouse,122,D♭ min,5:58,FG211
LinBit - Feel Home / Pleasure,Pleasure(Original Mix),LinBit,,DeepHouse,125,F maj,6:20,FG211
LinBit - Feel Home / Pleasure,Feel Home(Original Mix),LinBit,,House,124,D♭ min,7:01,FG211
LinBit - Feel Home / Pleasure,Feel Home(8Kays Dub Remix),LinBit,8Kays,ProgressiveHouse,122,C♯ min,5:58,FG211
Max Freegrant - Space Odyssey,Space Odyssey(Original Mix),MaxFreegrant,,Trance,126,B min,5:43,FG210
Max Freegrant - Space Odyssey,Space Odyssey(Radio Edit),MaxFreegrant,,Trance,126,B min,3:12,FG210
"DJ Xquizit, Noar - Shout At The Speakers / Lunar",Shout At The Speakers(Original Mix),DJXquizit,,Trance,130,E min,5:54,FG209
"DJ Xquizit, Noar - Shout At The Speakers / Lunar",Lunar(Original Mix),Noar,,Trance,130,E♭ maj,6:17,FG209
Kamil Esten - Pandora / Night Traveller,Pandora(Original Mix),KamilEsten,,Trance,128,A♭ maj,6:20,FG208
Kamil Esten - Pandora / Night Traveller,Night Traveller(Original Mix),KamilEsten,,Trance,128,G min,6:11,FG208
Max Freegrant - Fall In Love,Fall In Love(Original Mix),MaxFreegrant,,Trance,126,E min,5:47,FG207
Max Freegrant - Fall In Love,Fall In Love(Radio Edit),MaxFreegrant,,Trance,126,G maj,3:12,FG207
Andromedha - The Road Is Long,The Road Is Long(Original Mix),Andromedha,,Trance,128,G♭ min,5:30,FG206
Andromedha - The Road Is Long,The Road Is Long(Radio Edit),Andromedha,,Trance,128,G♭ min,2:38,FG206
Yuji Ono - Ironic / No Gravity,Ironic(Original Mix),YujiOno,,Trance,128,A♯ min,6:30,FG205
Yuji Ono - Ironic / No Gravity,No Gravity(Original Mix),YujiOno,,Trance,128,C min,6:15,FG205
"Max Freegrant, Miss Monique - Why",Why(Original Mix),"MaxFreegrant,MissMonique",,ProgressiveHouse,124,B♭ min,5:18,FG204
"Max Freegrant, Miss Monique - Why",Why(Radio Edit),"MaxFreegrant,MissMonique",,ProgressiveHouse,124,B♭ min,2:44,FG204
Steven De Sar - Cappadocia,Cappadocia(Original Mix),StevenDeSar,,Trance,128,B♭ min,6:00,FG203
Steven De Sar - Cappadocia,Cappadocia(Farius Remix),StevenDeSar,Farius,Trance,128,B♭ min,6:09,FG203
Steven De Sar - Cappadocia,Cappadocia(Luis Gonzalez Remix),StevenDeSar,LuisGonzalez,Pop,124,B♭ min,5:48,FG203
"Omair Mirza, George McCauley - Too Big To Fail / Ripley",Too Big To Fail(Original Mix),OmairMirza,,Trance,128,G min,7:07,FG202
"Omair Mirza, George McCauley - Too Big To Fail / Ripley",Ripley(Original Mix),GeorgeMcCauley,,Trance,128,E♭ maj,6:00,FG202
Yuji Ono - 52 Garon / Apocalypse,52 Garon(Original Mix),YujiOno,,Trance,125,B min,7:02,FG201
Yuji Ono - 52 Garon / Apocalypse,Apocalypse(Original Mix),YujiOno,,Trance,128,G maj,6:33,FG201
"Max Freegrant, Referna - Give It One Back",Give It One Back(Original Mix),"MaxFreegrant,Referna",,ProgressiveHouse,125,E♭ min,6:48,FG200
"Max Freegrant, Referna - Give It One Back",Give It One Back(Radio Edit),"MaxFreegrant,Referna",,ProgressiveHouse,125,E♭ min,3:17,FG200
Andromedha - Stay / Mood Swings,Stay(Original Mix),Andromedha,,Trance,128,B maj,6:45,FG199
Andromedha - Stay / Mood Swings,Mood Swings(Original Mix),Andromedha,,Trance,123,A♭ min,8:04,FG199
"Max Freegrant, Pryce Oliver, Francesco Sambero - Lover",Lover(Original Mix),"MaxFreegrant,PryceOliver,FrancescoSambero",,ProgressiveHouse,126,E♭ min,6:19,FG198
"Max Freegrant, Pryce Oliver, Francesco Sambero - Lover",Lover(Radio Edit),"MaxFreegrant,PryceOliver,FrancescoSambero",,ProgressiveHouse,126,E♭ min,3:10,FG198
"Minicied, Bryn Liedl, Bethany Marie - Outlander EP",Outlander(Original Mix),"Minicied,BrynLiedl,BethanyMarie",,Trance,127,D min,6:22,FG197
"Minicied, Bryn Liedl, Bethany Marie - Outlander EP",Skera(Original Mix),"Minicied,BrynLiedl",,Trance,126,F min,6:44,FG197
LinBit - Easy,Easy(Max Freegrant & Slow Fish Remix),LinBit,"MaxFreegrant,SlowFish",ProgressiveHouse,124,G min,6:17,FG196
LinBit - Easy,Easy(Original Mix),LinBit,,DeepHouse,124,G min,5:56,FG196
Luis Gonzalez - Ethereal EP,Ethereal(Original Mix),LuisGonzalez,,Trance,128,D♭ min,6:15,FG195
Luis Gonzalez - Ethereal EP,Elysian(Original Mix),LuisGonzalez,,Trance,126,E min,6:13,FG195
Luis Gonzalez - Ethereal EP,Ethereal(Silva Remix),LuisGonzalez,Silva,ProgressiveHouse,150,C min,9:00,FG195
"Tom Tyler, Stan Serkin - Cry Freedom [The Remixes]",Cry Freedom(Max Freegrant & Slow Fish Remix),"TomTyler,StanSerkin","MaxFreegrant,SlowFish",Techno,124,D maj,6:17,FG194
"Tom Tyler, Stan Serkin - Cry Freedom [The Remixes]",Cry Freedom(D&W Remix),"TomTyler,StanSerkin",D&W,Trance,130,G min,6:09,FG194
"Max Freegrant, Brandon Hills - Sometimes We Need To Forget",Sometimes We Need To Forget(Original Mix),"MaxFreegrant,BrandonHills",,ProgressiveHouse,125,A min,6:16,FG193
"Max Freegrant, Brandon Hills - Sometimes We Need To Forget",Sometimes We Need To Forget(Dub Mix),"MaxFreegrant,BrandonHills",,ProgressiveHouse,125,D min,6:16,FG193
"Omar Diaz, Bigtopo - Can Picafort / Acha",Can Picafort(Original Mix),"OmarDiaz,Bigtopo",,Trance,130,F min,6:07,FG192
"Omar Diaz, Bigtopo - Can Picafort / Acha",Acha(Original Mix),"OmarDiaz,Bigtopo",,Trance,132,G♭ maj,6:22,FG192
Vincy - Magenta Sunrise: Night Lines,Magenta Sunrise(Original Mix),Vincy,,ProgressiveHouse,125,E min,7:13,FG191
Vincy - Magenta Sunrise: Night Lines,Night Lines(Original Mix),Vincy,,ProgressiveHouse,125,D min,5:41,FG191
"Maarten Phoenix, VINTVGE - This Moment",This Moment(Original Mix),"MaartenPhoenix,VINTVGE",,ProgressiveHouse,125,F maj,7:02,FG190
"Maarten Phoenix, VINTVGE - This Moment",This Moment(Andromedha Remix),"MaartenPhoenix,VINTVGE",Andromedha,Trance,128,D min,6:16,FG190
"Maarten Phoenix, VINTVGE - This Moment",This Moment(Dub Mix),"MaartenPhoenix,VINTVGE",,ProgressiveHouse,125,F maj,7:02,FG190
"Max Freegrant, Tom Tyler, Stan Serkin, Strigata, Kingsland - Ibiza 2016: Day Selection",Move Your Body(Original Mix),MaxFreegrant,,House,128,E min,6:45,FGC028
"Max Freegrant, Tom Tyler, Stan Serkin, Strigata, Kingsland - Ibiza 2016: Day Selection",Cry Freedom(Future House Mix),"TomTyler,StanSerkin",,House,125,D min,6:14,FGC028
"Max Freegrant, Tom Tyler, Stan Serkin, Strigata, Kingsland - Ibiza 2016: Day Selection",Can You Hear Me(Original Mix),Strigata,,ProgressiveHouse,128,E maj,6:22,FGC028
"Max Freegrant, Tom Tyler, Stan Serkin, Strigata, Kingsland - Ibiza 2016: Day Selection",Space(Original Mix),"Kingsland,SDavis",,ProgressiveHouse,123,D min,5:20,FGC028
"Max Freegrant, Tom Tyler, Stan Serkin, Strigata, Kingsland - Ibiza 2016: Day Selection",Faroe(8Kays Remix),BrynLiedl,8Kays,ProgressiveHouse,124,C maj,6:21,FGC028
"Max Freegrant, Tom Tyler, Stan Serkin, Strigata, Kingsland - Ibiza 2016: Day Selection",Be With Me(Original Mix),"MaxFreegrant,SlowFish",,House,122,D min,6:45,FGC028
"Max Freegrant, Tom Tyler, Stan Serkin, Strigata, Kingsland - Ibiza 2016: Day Selection",Grinder(Original Mix),"ScottJames,DavidWoops",,ProgressiveHouse,124,G maj,7:46,FGC028
"Max Freegrant, Tom Tyler, Stan Serkin, Strigata, Kingsland - Ibiza 2016: Day Selection",Ale Nette(Original Mix),"OneMillionToys,PatchuliEsterim",,ProgressiveHouse,124,A♭ maj,6:19,FGC028
"Max Freegrant, Tom Tyler, Stan Serkin, Strigata, Kingsland - Ibiza 2016: Day Selection",Vectra(Original Mix),Referna,,DeepHouse,120,E min,5:48,FGC028
"Max Freegrant, Tom Tyler, Stan Serkin, Strigata, Kingsland - Ibiza 2016: Day Selection",Cygnus(Original Mix),"SkyKeeper,Holbrook",,Trance,126,E♭ min,6:18,FGC028
"Max Freegrant, Tom Tyler, Stan Serkin, Strigata, Kingsland - Ibiza 2016: Day Selection",Electronic Caprice(Original Mix),StaticBloom,,Trance,124,G maj,7:04,FGC028
"Max Freegrant, Tom Tyler, Stan Serkin, Strigata, Kingsland - Ibiza 2016: Day Selection",You'll Be Mine(Stellar Crew Remix),MaxFreegrant,StellarCrew,DeepHouse,109,C min,6:17,FGC028
Misha Sinal - The Way,The Way(Original Mix),MishaSinal,,Trance,128,E maj,5:13,FG189
Misha Sinal - The Way,The Way(Radio Edit),MishaSinal,,Trance,128,E maj,3:09,FG189
"Paul Thomas, Max Freegrant, 1Touch, CH.YV, D&W - Ibiza 2016: Night Selection",Inner Light(Original Mix),"PaulThomas,MaxFreegrant",,ProgressiveHouse,128,C maj,6:52,FGC027
"Paul Thomas, Max Freegrant, 1Touch, CH.YV, D&W - Ibiza 2016: Night Selection",Polygon(Original Mix),1Touch,,Trance,130,E min,5:51,FGC027
"Paul Thomas, Max Freegrant, 1Touch, CH.YV, D&W - Ibiza 2016: Night Selection",Sunrise(Original Mix),CH.YV,,Trance,128,G♭ maj,6:03,FGC027
"Paul Thomas, Max Freegrant, 1Touch, CH.YV, D&W - Ibiza 2016: Night Selection",Gallifrey(Original Mix),D&W,,Trance,130,C min,5:47,FGC027
"Paul Thomas, Max Freegrant, 1Touch, CH.YV, D&W - Ibiza 2016: Night Selection",Interview(Original Mix),VaibhavVaity,,Trance,132,F min,7:00,FGC027
"Paul Thomas, Max Freegrant, 1Touch, CH.YV, D&W - Ibiza 2016: Night Selection",Parade(Original Mix),Farius,,Trance,128,C min,5:52,FGC027
"Paul Thomas, Max Freegrant, 1Touch, CH.YV, D&W - Ibiza 2016: Night Selection",I Need U(Original Mix),"MaxFreegrant,MissMonique",,ProgressiveHouse,126,A♭ min,6:15,FGC027
"Paul Thomas, Max Freegrant, 1Touch, CH.YV, D&W - Ibiza 2016: Night Selection",Green Room(Original Mix),TimIron,,Trance,128,A min,7:45,FGC027
"Paul Thomas, Max Freegrant, 1Touch, CH.YV, D&W - Ibiza 2016: Night Selection",Wanna Be(Original Mix),"SoundQuelle,MaxMeyer,JohnnyNorberg",,Trance,128,G♭ min,6:59,FGC027
"Paul Thomas, Max Freegrant, 1Touch, CH.YV, D&W - Ibiza 2016: Night Selection",Kodiak(Original Mix),"Dimibo,Cartographer",,Trance,128,F min,6:30,FGC027
"Paul Thomas, Max Freegrant, 1Touch, CH.YV, D&W - Ibiza 2016: Night Selection",Thousand Nights(Alter Future Remix),"AmyKirkpatrick,PhilGroot",AlterFuture,Trance,130,D♭ min,7:50,FGC027
"Paul Thomas, Max Freegrant, 1Touch, CH.YV, D&W - Ibiza 2016: Night Selection",Pure Gold(Jerome Isma-Ae Remix),"RamilO'Shawa,NinaSung",JeromeIsma-Ae,Trance,128,A♭ min,5:52,FGC027
"Airdraw, Noar - Freefall",Freefall(Original Mix),"Airdraw,Noar",,Trance,130,B♭ maj,5:38,FG188
"Airdraw, Noar - Freefall",Freefall(Radio Edit),"Airdraw,Noar",,Trance,130,B♭ maj,3:40,FG188
Andrew Lang - Gateway / Geometry,Gateway(Original Mix),AndrewLang,,ProgressiveHouse,127,A min,7:03,FG187
Andrew Lang - Gateway / Geometry,Geometry(Original Mix),AndrewLang,,Trance,128,E min,6:14,FG187
D&W - Bellatrix / Gallifrey,Bellatrix(Original Mix),D&W,,Trance,65,G♭ min,5:39,FG186
D&W - Bellatrix / Gallifrey,Gallifrey(Original Mix),D&W,,Trance,130,C min,5:47,FG186
"Max Freegrant, Miss Monique - I Need U",I Need U(Original Mix),"MaxFreegrant,MissMonique",,ProgressiveHouse,126,A♭ min,6:15,FG185
"Max Freegrant, Miss Monique - I Need U",I Need U(Andrea Bertolini Remix),"MaxFreegrant,MissMonique",AndreaBertolini,Trance,126,A♭ maj,5:56,FG185
"Tom Tyler, Stan Serkin - Cry Freedom",Cry Freedom(Progressive Mix),"TomTyler,StanSerkin",,ProgressiveHouse,124,D maj,8:49,FG184
"Tom Tyler, Stan Serkin - Cry Freedom",Cry Freedom(Future House Mix),"TomTyler,StanSerkin",,House,125,D min,6:14,FG184
"Tom Tyler, Stan Serkin - Cry Freedom",Cry Freedom(Cinematic Mix),"TomTyler,StanSerkin",,Electronica/Downtempo,120,D min,3:06,FG184
"Tom Tyler, Stan Serkin - Cry Freedom",Cry Freedom(Progressive Dub Mix),"TomTyler,StanSerkin",,ProgressiveHouse,124,D min,8:49,FG184
"CH.YV, Erik FourEye, Nikola D - Sunrise / Purify / Moments",Sunrise(Original Mix),CH.YV,,Trance,128,G♭ maj,6:03,FG183
"CH.YV, Erik FourEye, Nikola D - Sunrise / Purify / Moments",Purify(Original Mix),ErikFourEye,,Trance,128,G maj,6:46,FG183
"CH.YV, Erik FourEye, Nikola D - Sunrise / Purify / Moments",Moments(Original Mix),NikolaD,,ProgressiveHouse,78,E min,7:17,FG183
Andrea Bertolini - Gift,Gift(D&W Remix),AndreaBertolini,D&W,Trance,128,F min,5:52,FG182
Andrea Bertolini - Gift,Gift(Bryn Liedl Remix),AndreaBertolini,BrynLiedl,Trance,128,F min,6:35,FG182
Andrea Bertolini - Gift,Gift(Original Mix),AndreaBertolini,,ProgressiveHouse,126,F maj,7:25,FG182
Max Freegrant - Yura (The Remixes),Yura(Soundprank Remix),MaxFreegrant,Soundprank,Trance,127,D min,7:49,FG181
